Messstelle:                ;Mitterbach (Brücke)
07.12.2005 00:00:00; 0,227
08.12.2005 00:00:00; 0,225
09.12.2005 00:00:00; 0,226
10.12.2005 00:00:00; 0,208
11.12.2005 00:00:00; 0,184
12.12.2005 00:00:00; 0,189
13.12.2005 00:00:00; 0,228
14.12.2005 00:00:00; 0,228
15.12.2005 00:00:00; 0,226
16.12.2005 00:00:00; 0,342
17.12.2005 00:00:00; 0,363
18.12.2005 00:00:00; 0,306
19.12.2005 00:00:00; 0,260
20.12.2005 00:00:00; 0,246
21.12.2005 00:00:00; 0,243
22.12.2005 00:00:00; 0,223
23.12.2005 00:00:00; 0,208
24.12.2005 00:00:00; 0,197
25.12.2005 00:00:00; 0,187
26.12.2005 00:00:00; 0,177
27.12.2005 00:00:00; 0,174
28.12.2005 00:00:00; 0,174
29.12.2005 00:00:00; 0,173
30.12.2005 00:00:00; 0,172
31.12.2005 00:00:00; 0,160
01.01.2006 00:00:00; 0,182
02.01.2006 00:00:00; 0,220
03.01.2006 00:00:00; 0,249
04.01.2006 00:00:00; 0,242
05.01.2006 00:00:00; 0,228
06.01.2006 00:00:00; 0,212
07.01.2006 00:00:00; 0,181
08.01.2006 00:00:00; 0,178
09.01.2006 00:00:00; 0,169
10.01.2006 00:00:00; 0,154
11.01.2006 00:00:00; 0,175
12.01.2006 00:00:00; 0,154
13.01.2006 00:00:00; 0,154
14.01.2006 00:00:00; 0,164
15.01.2006 00:00:00; 0,173
16.01.2006 00:00:00; 0,175
17.01.2006 00:00:00; 0,173
18.01.2006 00:00:00; 0,193
19.01.2006 00:00:00; 0,241
20.01.2006 00:00:00; 0,199
21.01.2006 00:00:00; 0,191
22.01.2006 00:00:00; 0,216
23.01.2006 00:00:00; 0,191
24.01.2006 00:00:00; 0,170
25.01.2006 00:00:00; 0,172
26.01.2006 00:00:00; 0,171
27.01.2006 00:00:00; 0,167
28.01.2006 00:00:00; 0,163
29.01.2006 00:00:00; 0,160
30.01.2006 00:00:00; 0,156
31.01.2006 00:00:00; 0,152
01.02.2006 00:00:00; 0,155
02.02.2006 00:00:00; 0,159
03.02.2006 00:00:00; 0,164
04.02.2006 00:00:00; 0,151
05.02.2006 00:00:00; 0,170
06.02.2006 00:00:00; 0,173
07.02.2006 00:00:00; 0,174
08.02.2006 00:00:00; 0,214
09.02.2006 00:00:00; 0,198
10.02.2006 00:00:00; 0,184
11.02.2006 00:00:00; 0,186
12.02.2006 00:00:00; 0,195
13.02.2006 00:00:00; 0,190
14.02.2006 00:00:00; 0,186
15.02.2006 00:00:00; 0,187
16.02.2006 00:00:00; 0,200
17.02.2006 00:00:00; 0,268
18.02.2006 00:00:00; 0,280
19.02.2006 00:00:00; 0,268
20.02.2006 00:00:00; 0,229
21.02.2006 00:00:00; 0,256
22.02.2006 00:00:00; 0,244
23.02.2006 00:00:00; 0,230
24.02.2006 00:00:00; 0,228
25.02.2006 00:00:00; 0,217
26.02.2006 00:00:00; 0,201
27.02.2006 00:00:00; 0,192
28.02.2006 00:00:00; 0,174
01.03.2006 00:00:00; 0,182
02.03.2006 00:00:00; 0,172
03.03.2006 00:00:00; 0,177
04.03.2006 00:00:00; 0,177
05.03.2006 00:00:00; 0,189
06.03.2006 00:00:00; 0,209
07.03.2006 00:00:00; 0,205
08.03.2006 00:00:00; 0,215
09.03.2006 00:00:00; 0,280
10.03.2006 00:00:00; 0,365
11.03.2006 00:00:00; 0,320
12.03.2006 00:00:00; 0,290
13.03.2006 00:00:00; 0,336
14.03.2006 00:00:00; 0,335
15.03.2006 00:00:00; 0,303
16.03.2006 00:00:00; 0,287
17.03.2006 00:00:00; 0,280
18.03.2006 00:00:00; 0,272
19.03.2006 00:00:00; 0,272
20.03.2006 00:00:00; 0,334
21.03.2006 00:00:00; 0,367
22.03.2006 00:00:00; 0,379
23.03.2006 00:00:00; 0,403
24.03.2006 00:00:00; 0,405
25.03.2006 00:00:00; 0,447
26.03.2006 00:00:00; 0,743
27.03.2006 00:00:00;  1,89
28.03.2006 00:00:00;  2,96
29.03.2006 00:00:00;  3,04
30.03.2006 00:00:00;  2,48
31.03.2006 00:00:00;  2,45
01.04.2006 00:00:00;  3,06
02.04.2006 00:00:00;  3,49
03.04.2006 00:00:00;  3,58
04.04.2006 00:00:00;  3,19
05.04.2006 00:00:00;  2,71
06.04.2006 00:00:00;  2,31
07.04.2006 00:00:00;  1,91
08.04.2006 00:00:00;  1,69
09.04.2006 00:00:00;  1,68
10.04.2006 00:00:00;  2,07
11.04.2006 00:00:00;  2,48
12.04.2006 00:00:00;  2,20
13.04.2006 00:00:00;  1,88
14.04.2006 00:00:00;  1,84
15.04.2006 00:00:00;  2,26
16.04.2006 00:00:00;  2,90
17.04.2006 00:00:00;  3,53
18.04.2006 00:00:00;  3,62
19.04.2006 00:00:00;  3,42
20.04.2006 00:00:00;  3,26
21.04.2006 00:00:00;  3,19
22.04.2006 00:00:00;  3,32
23.04.2006 00:00:00;  3,46
24.04.2006 00:00:00;  3,43
25.04.2006 00:00:00;  3,41
26.04.2006 00:00:00;  3,40
27.04.2006 00:00:00;  3,38
28.04.2006 00:00:00;  3,26
29.04.2006 00:00:00;  3,24
30.04.2006 00:00:00;  2,87
01.05.2006 00:00:00;  2,21
02.05.2006 00:00:00;  1,73
03.05.2006 00:00:00;  1,63
04.05.2006 00:00:00;  1,80
05.05.2006 00:00:00;  2,06
06.05.2006 00:00:00;  2,02
07.05.2006 00:00:00;  1,73
08.05.2006 00:00:00;  1,44
09.05.2006 00:00:00;  1,41
10.05.2006 00:00:00;  1,54
11.05.2006 00:00:00;  1,41
12.05.2006 00:00:00;  1,16
13.05.2006 00:00:00;  1,28
14.05.2006 00:00:00;  1,63
15.05.2006 00:00:00;  2,14
16.05.2006 00:00:00;  2,00
17.05.2006 00:00:00;  2,47
18.05.2006 00:00:00;  2,35
19.05.2006 00:00:00;  2,60
20.05.2006 00:00:00;  2,60
21.05.2006 00:00:00;  2,28
22.05.2006 00:00:00;  1,81
23.05.2006 00:00:00;  1,75
24.05.2006 00:00:00;  1,44
25.05.2006 00:00:00;  1,28
26.05.2006 00:00:00;  1,65
27.05.2006 00:00:00;  3,89
28.05.2006 00:00:00;  3,66
29.05.2006 00:00:00;  3,46
30.05.2006 00:00:00;  2,73
31.05.2006 00:00:00;  2,46
01.06.2006 00:00:00;  1,99
02.06.2006 00:00:00;  2,18
03.06.2006 00:00:00;  7,90
04.06.2006 00:00:00;  8,27
05.06.2006 00:00:00;  6,37
06.06.2006 00:00:00;  4,27
07.06.2006 00:00:00;  3,32
08.06.2006 00:00:00;  2,93
09.06.2006 00:00:00;  2,30
10.06.2006 00:00:00;  1,93
11.06.2006 00:00:00;  2,22
12.06.2006 00:00:00;  1,92
13.06.2006 00:00:00;  1,72
14.06.2006 00:00:00;  1,58
15.06.2006 00:00:00;  1,37
16.06.2006 00:00:00;  1,23
17.06.2006 00:00:00;  1,18
18.06.2006 00:00:00;  1,13
19.06.2006 00:00:00;  1,09
20.06.2006 00:00:00;  1,06
21.06.2006 00:00:00;  1,04
22.06.2006 00:00:00;  1,01
23.06.2006 00:00:00; 0,991
24.06.2006 00:00:00; 0,968
25.06.2006 00:00:00; 0,944
26.06.2006 00:00:00; 0,920
27.06.2006 00:00:00;  1,02
28.06.2006 00:00:00;  1,82
29.06.2006 00:00:00;  1,80
30.06.2006 00:00:00;  2,37
01.07.2006 00:00:00;  1,82
02.07.2006 00:00:00;  1,75
03.07.2006 00:00:00;  1,39
04.07.2006 00:00:00;  1,15
05.07.2006 00:00:00; 0,967
06.07.2006 00:00:00; 0,834
07.07.2006 00:00:00; 0,762
08.07.2006 00:00:00; 0,816
09.07.2006 00:00:00; 0,790
10.07.2006 00:00:00; 0,789
11.07.2006 00:00:00; 0,709
12.07.2006 00:00:00; 0,655
13.07.2006 00:00:00; 0,596
14.07.2006 00:00:00; 0,623
15.07.2006 00:00:00; 0,681
16.07.2006 00:00:00; 0,644
17.07.2006 00:00:00; 0,607
18.07.2006 00:00:00; 0,626
19.07.2006 00:00:00; 0,612
20.07.2006 00:00:00; 0,585
21.07.2006 00:00:00; 0,565
22.07.2006 00:00:00; 0,574
23.07.2006 00:00:00; 0,690
24.07.2006 00:00:00; 0,724
25.07.2006 00:00:00; 0,617
26.07.2006 00:00:00; 0,541
27.07.2006 00:00:00; 0,489
28.07.2006 00:00:00; 0,453
29.07.2006 00:00:00; 0,428
30.07.2006 00:00:00; 0,409
31.07.2006 00:00:00; 0,396
01.08.2006 00:00:00; 0,444
02.08.2006 00:00:00; 0,456
03.08.2006 00:00:00; 0,492
04.08.2006 00:00:00; 0,783
05.08.2006 00:00:00;  1,39
06.08.2006 00:00:00;  2,45
07.08.2006 00:00:00;  8,18
08.08.2006 00:00:00;  14,9
09.08.2006 00:00:00;  6,63
10.08.2006 00:00:00;  3,82
11.08.2006 00:00:00;  2,40
12.08.2006 00:00:00;  2,00
13.08.2006 00:00:00;  1,45
14.08.2006 00:00:00;  1,32
15.08.2006 00:00:00;  1,26
16.08.2006 00:00:00;  1,07
17.08.2006 00:00:00; 0,939
18.08.2006 00:00:00; 0,861
19.08.2006 00:00:00; 0,780
20.08.2006 00:00:00; 0,831
21.08.2006 00:00:00; 0,896
22.08.2006 00:00:00; 0,831
23.08.2006 00:00:00; 0,784
24.08.2006 00:00:00; 0,701
25.08.2006 00:00:00; 0,669
26.08.2006 00:00:00; 0,624
27.08.2006 00:00:00; 0,663
28.08.2006 00:00:00; 0,757
29.08.2006 00:00:00;  1,01
30.08.2006 00:00:00;  1,41
31.08.2006 00:00:00;  1,99
01.09.2006 00:00:00;  1,66
02.09.2006 00:00:00;  1,21
03.09.2006 00:00:00; 0,809
04.09.2006 00:00:00; 0,595
05.09.2006 00:00:00; 0,585
06.09.2006 00:00:00; 0,530
07.09.2006 00:00:00; 0,488
08.09.2006 00:00:00; 0,548
09.09.2006 00:00:00; 0,522
10.09.2006 00:00:00; 0,482
11.09.2006 00:00:00; 0,449
12.09.2006 00:00:00; 0,430
13.09.2006 00:00:00; 0,412
14.09.2006 00:00:00; 0,393
15.09.2006 00:00:00; 0,378
16.09.2006 00:00:00; 0,415
17.09.2006 00:00:00; 0,376
18.09.2006 00:00:00; 0,419
19.09.2006 00:00:00; 0,438
20.09.2006 00:00:00; 0,806
21.09.2006 00:00:00; 0,742
22.09.2006 00:00:00; 0,573
23.09.2006 00:00:00; 0,449
24.09.2006 00:00:00; 0,384
25.09.2006 00:00:00; 0,349
26.09.2006 00:00:00; 0,337
27.09.2006 00:00:00; 0,326
28.09.2006 00:00:00; 0,315
29.09.2006 00:00:00; 0,304
30.09.2006 00:00:00; 0,293
01.10.2006 00:00:00; 0,282
02.10.2006 00:00:00; 0,272
03.10.2006 00:00:00; 0,392
04.10.2006 00:00:00; 0,665
05.10.2006 00:00:00; 0,528
06.10.2006 00:00:00; 0,418
07.10.2006 00:00:00; 0,340
08.10.2006 00:00:00; 0,315
09.10.2006 00:00:00; 0,318
10.10.2006 00:00:00; 0,317
11.10.2006 00:00:00; 0,308
12.10.2006 00:00:00; 0,305
13.10.2006 00:00:00; 0,302
14.10.2006 00:00:00; 0,303
15.10.2006 00:00:00; 0,306
16.10.2006 00:00:00; 0,309
17.10.2006 00:00:00; 0,294
18.10.2006 00:00:00; 0,272
19.10.2006 00:00:00; 0,253
20.10.2006 00:00:00; 0,262
21.10.2006 00:00:00; 0,329
22.10.2006 00:00:00; 0,270
23.10.2006 00:00:00; 0,237
24.10.2006 00:00:00; 0,228
25.10.2006 00:00:00; 0,224
26.10.2006 00:00:00; 0,219
27.10.2006 00:00:00; 0,214
28.10.2006 00:00:00; 0,226
29.10.2006 00:00:00; 0,305
30.10.2006 00:00:00; 0,727
31.10.2006 00:00:00; 0,713
01.11.2006 00:00:00; 0,533
02.11.2006 00:00:00; 0,420
03.11.2006 00:00:00; 0,360
04.11.2006 00:00:00; 0,322
05.11.2006 00:00:00; 0,472
06.11.2006 00:00:00; 0,752
07.11.2006 00:00:00; 0,747
08.11.2006 00:00:00; 0,733
09.11.2006 00:00:00; 0,928
10.11.2006 00:00:00;  1,60
11.11.2006 00:00:00;  1,23
12.11.2006 00:00:00;  1,98
13.11.2006 00:00:00;  2,20
14.11.2006 00:00:00;  2,54
15.11.2006 00:00:00;  3,72
16.11.2006 00:00:00;  3,04
17.11.2006 00:00:00;  2,29
18.11.2006 00:00:00;  1,79
19.11.2006 00:00:00;  1,42
20.11.2006 00:00:00;  1,10
21.11.2006 00:00:00; 0,903
22.11.2006 00:00:00; 0,818
23.11.2006 00:00:00; 0,715
24.11.2006 00:00:00; 0,607
25.11.2006 00:00:00; 0,580
26.11.2006 00:00:00; 0,580
27.11.2006 00:00:00; 0,578
28.11.2006 00:00:00; 0,560
29.11.2006 00:00:00; 0,540
30.11.2006 00:00:00; 0,519
01.12.2006 00:00:00; 0,499
02.12.2006 00:00:00; 0,468
03.12.2006 00:00:00; 0,432
04.12.2006 00:00:00; 0,405
05.12.2006 00:00:00; 0,416
06.12.2006 00:00:00; 0,413
07.12.2006 00:00:00; 0,404
08.12.2006 00:00:00; 0,394
09.12.2006 00:00:00; 0,395
10.12.2006 00:00:00; 0,393
11.12.2006 00:00:00; 0,363
12.12.2006 00:00:00; 0,357
13.12.2006 00:00:00; 0,349
14.12.2006 00:00:00; 0,340
15.12.2006 00:00:00; 0,332
16.12.2006 00:00:00; 0,320
17.12.2006 00:00:00; 0,289
18.12.2006 00:00:00; 0,266
19.12.2006 00:00:00; 0,261
20.12.2006 00:00:00; 0,257
21.12.2006 00:00:00; 0,253
22.12.2006 00:00:00; 0,249
23.12.2006 00:00:00; 0,244
24.12.2006 00:00:00; 0,240
25.12.2006 00:00:00; 0,236
26.12.2006 00:00:00; 0,232
27.12.2006 00:00:00; 0,236
28.12.2006 00:00:00; 0,232
29.12.2006 00:00:00; 0,238
30.12.2006 00:00:00; 0,222
31.12.2006 00:00:00; 0,216
01.01.2007 00:00:00; 0,245
02.01.2007 00:00:00; 0,256
03.01.2007 00:00:00; 0,266
04.01.2007 00:00:00; 0,263
05.01.2007 00:00:00; 0,315
06.01.2007 00:00:00; 0,321
07.01.2007 00:00:00; 0,352
08.01.2007 00:00:00; 0,449
09.01.2007 00:00:00; 0,436
10.01.2007 00:00:00; 0,419
11.01.2007 00:00:00; 0,409
12.01.2007 00:00:00; 0,402
13.01.2007 00:00:00; 0,389
14.01.2007 00:00:00; 0,355
15.01.2007 00:00:00; 0,742
16.01.2007 00:00:00; 0,805
17.01.2007 00:00:00; 0,647
18.01.2007 00:00:00; 0,515
19.01.2007 00:00:00;  1,78
20.01.2007 00:00:00;  4,94
21.01.2007 00:00:00;  3,62
22.01.2007 00:00:00;  2,40
23.01.2007 00:00:00;  1,80
24.01.2007 00:00:00;  1,41
25.01.2007 00:00:00;  1,13
26.01.2007 00:00:00; 0,912
27.01.2007 00:00:00; 0,738
28.01.2007 00:00:00; 0,733
29.01.2007 00:00:00; 0,642
30.01.2007 00:00:00; 0,588
31.01.2007 00:00:00; 0,561
01.02.2007 00:00:00; 0,521
02.02.2007 00:00:00; 0,482
03.02.2007 00:00:00; 0,534
04.02.2007 00:00:00; 0,501
05.02.2007 00:00:00; 0,450
06.02.2007 00:00:00; 0,440
07.02.2007 00:00:00; 0,431
08.02.2007 00:00:00; 0,423
09.02.2007 00:00:00; 0,415
10.02.2007 00:00:00; 0,406
11.02.2007 00:00:00; 0,398
12.02.2007 00:00:00; 0,414
13.02.2007 00:00:00; 0,440
14.02.2007 00:00:00; 0,517
15.02.2007 00:00:00; 0,650
16.02.2007 00:00:00; 0,718
17.02.2007 00:00:00; 0,631
18.02.2007 00:00:00; 0,599
19.02.2007 00:00:00; 0,588
20.02.2007 00:00:00; 0,552
21.02.2007 00:00:00; 0,532
22.02.2007 00:00:00; 0,540
23.02.2007 00:00:00; 0,545
24.02.2007 00:00:00; 0,553
25.02.2007 00:00:00; 0,567
26.02.2007 00:00:00; 0,623
27.02.2007 00:00:00; 0,676
28.02.2007 00:00:00; 0,913
01.03.2007 00:00:00;  1,41
02.03.2007 00:00:00;  1,47
03.03.2007 00:00:00;  1,39
04.03.2007 00:00:00;  1,53
05.03.2007 00:00:00;  1,37
06.03.2007 00:00:00;  1,27
07.03.2007 00:00:00;  1,39
08.03.2007 00:00:00;  1,78
09.03.2007 00:00:00;  1,92
10.03.2007 00:00:00;  1,56
11.03.2007 00:00:00;  1,33
12.03.2007 00:00:00;  1,15
13.03.2007 00:00:00;  1,10
14.03.2007 00:00:00;  1,19
15.03.2007 00:00:00;  1,30
16.03.2007 00:00:00;  1,30
17.03.2007 00:00:00;  1,24
18.03.2007 00:00:00;  1,19
19.03.2007 00:00:00;  1,36
20.03.2007 00:00:00;  1,39
21.03.2007 00:00:00;  1,20
22.03.2007 00:00:00;  1,03
23.03.2007 00:00:00; 0,883
24.03.2007 00:00:00; 0,826
25.03.2007 00:00:00; 0,767
26.03.2007 00:00:00; 0,679
27.03.2007 00:00:00; 0,673
28.03.2007 00:00:00; 0,735
29.03.2007 00:00:00; 0,752
30.03.2007 00:00:00; 0,825
31.03.2007 00:00:00; 0,906
01.04.2007 00:00:00;  1,01
02.04.2007 00:00:00;  1,12
03.04.2007 00:00:00;  1,25
04.04.2007 00:00:00;  1,25
05.04.2007 00:00:00;  1,09
06.04.2007 00:00:00; 0,948
07.04.2007 00:00:00; 0,930
08.04.2007 00:00:00;  1,02
09.04.2007 00:00:00;  1,17
10.04.2007 00:00:00;  1,28
11.04.2007 00:00:00;  1,36
12.04.2007 00:00:00;  1,51
13.04.2007 00:00:00;  1,56
14.04.2007 00:00:00;  1,45
15.04.2007 00:00:00;  1,38
16.04.2007 00:00:00;  1,32
17.04.2007 00:00:00;  1,20
18.04.2007 00:00:00;  1,09
19.04.2007 00:00:00; 0,970
20.04.2007 00:00:00; 0,768
21.04.2007 00:00:00; 0,558
22.04.2007 00:00:00; 0,497
23.04.2007 00:00:00; 0,254
24.04.2007 00:00:00; 0,282
25.04.2007 00:00:00; 0,368
26.04.2007 00:00:00; 0,472
27.04.2007 00:00:00; 0,485
28.04.2007 00:00:00; 0,437
29.04.2007 00:00:00; 0,453
30.04.2007 00:00:00; 0,444
01.05.2007 00:00:00; 0,398
02.05.2007 00:00:00; 0,363
03.05.2007 00:00:00; 0,341
04.05.2007 00:00:00; 0,339
05.05.2007 00:00:00; 0,342
06.05.2007 00:00:00; 0,345
07.05.2007 00:00:00; 0,346
08.05.2007 00:00:00; 0,387
09.05.2007 00:00:00;  3,13
10.05.2007 00:00:00;  5,65
11.05.2007 00:00:00;  3,50
12.05.2007 00:00:00;  1,62
13.05.2007 00:00:00; 0,562
14.05.2007 00:00:00; 0,635
15.05.2007 00:00:00; 0,642
16.05.2007 00:00:00; 0,586
17.05.2007 00:00:00; 0,538
18.05.2007 00:00:00; 0,536
19.05.2007 00:00:00; 0,482
20.05.2007 00:00:00; 0,440
21.05.2007 00:00:00; 0,406
22.05.2007 00:00:00; 0,410
23.05.2007 00:00:00; 0,571
24.05.2007 00:00:00; 0,564
25.05.2007 00:00:00; 0,512
26.05.2007 00:00:00; 0,470
27.05.2007 00:00:00; 0,416
28.05.2007 00:00:00; 0,365
29.05.2007 00:00:00; 0,452
30.05.2007 00:00:00; 0,438
31.05.2007 00:00:00; 0,463
01.06.2007 00:00:00; 0,508
02.06.2007 00:00:00; 0,702
03.06.2007 00:00:00; 0,423
04.06.2007 00:00:00; 0,597
05.06.2007 00:00:00; 0,595
06.06.2007 00:00:00; 0,535
07.06.2007 00:00:00; 0,471
08.06.2007 00:00:00; 0,392
09.06.2007 00:00:00; 0,369
10.06.2007 00:00:00; 0,453
11.06.2007 00:00:00; 0,726
12.06.2007 00:00:00; 0,599
13.06.2007 00:00:00; 0,490
14.06.2007 00:00:00; 0,412
15.06.2007 00:00:00; 0,390
16.06.2007 00:00:00; 0,353
17.06.2007 00:00:00; 0,336
18.06.2007 00:00:00; 0,335
19.06.2007 00:00:00; 0,345
20.06.2007 00:00:00; 0,346
21.06.2007 00:00:00; 0,351
22.06.2007 00:00:00; 0,310
23.06.2007 00:00:00; 0,301
24.06.2007 00:00:00; 0,303
25.06.2007 00:00:00; 0,314
26.06.2007 00:00:00; 0,345
27.06.2007 00:00:00; 0,313
28.06.2007 00:00:00; 0,287
29.06.2007 00:00:00; 0,269
30.06.2007 00:00:00; 0,257
01.07.2007 00:00:00; 0,245
02.07.2007 00:00:00; 0,256
03.07.2007 00:00:00; 0,285
04.07.2007 00:00:00; 0,311
05.07.2007 00:00:00; 0,418
06.07.2007 00:00:00; 0,752
07.07.2007 00:00:00; 0,904
08.07.2007 00:00:00; 0,669
09.07.2007 00:00:00; 0,508
10.07.2007 00:00:00; 0,788
11.07.2007 00:00:00; 0,898
12.07.2007 00:00:00; 0,698
13.07.2007 00:00:00; 0,555
14.07.2007 00:00:00; 0,447
15.07.2007 00:00:00; 0,353
16.07.2007 00:00:00; 0,337
17.07.2007 00:00:00; 0,313
18.07.2007 00:00:00; 0,274
19.07.2007 00:00:00; 0,235
20.07.2007 00:00:00; 0,221
21.07.2007 00:00:00; 0,218
22.07.2007 00:00:00; 0,215
23.07.2007 00:00:00; 0,212
24.07.2007 00:00:00; 0,233
25.07.2007 00:00:00; 0,249
26.07.2007 00:00:00; 0,234
27.07.2007 00:00:00; 0,218
28.07.2007 00:00:00; 0,225
29.07.2007 00:00:00; 0,240
30.07.2007 00:00:00; 0,256
31.07.2007 00:00:00; 0,231
01.08.2007 00:00:00; 0,218
02.08.2007 00:00:00; 0,250
03.08.2007 00:00:00; 0,322
04.08.2007 00:00:00; 0,329
05.08.2007 00:00:00; 0,290
06.08.2007 00:00:00; 0,263
07.08.2007 00:00:00; 0,250
08.08.2007 00:00:00; 0,263
09.08.2007 00:00:00; 0,345
10.08.2007 00:00:00; 0,461
11.08.2007 00:00:00; 0,469
12.08.2007 00:00:00; 0,679
13.08.2007 00:00:00; 0,756
14.08.2007 00:00:00; 0,543
15.08.2007 00:00:00; 0,391
16.08.2007 00:00:00; 0,334
17.08.2007 00:00:00; 0,339
18.08.2007 00:00:00; 0,325
19.08.2007 00:00:00; 0,275
20.08.2007 00:00:00; 0,360
21.08.2007 00:00:00; 0,452
22.08.2007 00:00:00; 0,380
23.08.2007 00:00:00; 0,307
24.08.2007 00:00:00; 0,299
25.08.2007 00:00:00; 0,279
26.08.2007 00:00:00; 0,263
27.08.2007 00:00:00; 0,236
28.08.2007 00:00:00; 0,230
29.08.2007 00:00:00; 0,225
30.08.2007 00:00:00; 0,306
31.08.2007 00:00:00; 0,377
01.09.2007 00:00:00; 0,364
02.09.2007 00:00:00; 0,334
03.09.2007 00:00:00; 0,318
04.09.2007 00:00:00; 0,412
05.09.2007 00:00:00;  1,40
06.09.2007 00:00:00;  7,35
07.09.2007 00:00:00;  11,2
08.09.2007 00:00:00;  11,1
09.09.2007 00:00:00;  8,03
10.09.2007 00:00:00;  5,70
11.09.2007 00:00:00;  5,20
12.09.2007 00:00:00;  6,27
13.09.2007 00:00:00;  4,54
14.09.2007 00:00:00;  2,68
15.09.2007 00:00:00;  1,95
16.09.2007 00:00:00;  1,70
17.09.2007 00:00:00;  1,34
18.09.2007 00:00:00;  1,01
19.09.2007 00:00:00;  1,08
20.09.2007 00:00:00; 0,937
21.09.2007 00:00:00; 0,805
22.09.2007 00:00:00; 0,772
23.09.2007 00:00:00; 0,747
24.09.2007 00:00:00; 0,716
25.09.2007 00:00:00; 0,675
26.09.2007 00:00:00; 0,696
27.09.2007 00:00:00; 0,697
28.09.2007 00:00:00; 0,695
29.09.2007 00:00:00; 0,655
30.09.2007 00:00:00; 0,613
01.10.2007 00:00:00; 0,561
02.10.2007 00:00:00; 0,487
03.10.2007 00:00:00; 0,462
04.10.2007 00:00:00; 0,446
05.10.2007 00:00:00; 0,452
06.10.2007 00:00:00; 0,435
07.10.2007 00:00:00; 0,473
08.10.2007 00:00:00; 0,711
09.10.2007 00:00:00; 0,708
10.10.2007 00:00:00; 0,723
11.10.2007 00:00:00; 0,588
12.10.2007 00:00:00; 0,490
13.10.2007 00:00:00; 0,433
14.10.2007 00:00:00; 0,476
15.10.2007 00:00:00; 0,613
16.10.2007 00:00:00; 0,486
17.10.2007 00:00:00; 0,434
18.10.2007 00:00:00; 0,386
19.10.2007 00:00:00; 0,384
20.10.2007 00:00:00; 0,393
21.10.2007 00:00:00; 0,430
22.10.2007 00:00:00; 0,398
23.10.2007 00:00:00; 0,379
24.10.2007 00:00:00; 0,405
25.10.2007 00:00:00; 0,399
26.10.2007 00:00:00; 0,589
27.10.2007 00:00:00; 0,923
28.10.2007 00:00:00;  2,41
29.10.2007 00:00:00;  2,63
30.10.2007 00:00:00;  2,13
31.10.2007 00:00:00;  1,76
01.11.2007 00:00:00;  1,49
02.11.2007 00:00:00;  1,24
03.11.2007 00:00:00;  1,04
04.11.2007 00:00:00;  1,11
05.11.2007 00:00:00;  1,27
06.11.2007 00:00:00;  1,19
07.11.2007 00:00:00;  1,15
08.11.2007 00:00:00;  1,39
09.11.2007 00:00:00;  1,38
10.11.2007 00:00:00;  1,29
11.11.2007 00:00:00;  1,44
12.11.2007 00:00:00;  1,56
13.11.2007 00:00:00;  1,34
14.11.2007 00:00:00;  1,19
15.11.2007 00:00:00;  1,08
16.11.2007 00:00:00; 0,957
17.11.2007 00:00:00; 0,736
18.11.2007 00:00:00; 0,616
19.11.2007 00:00:00; 0,673
20.11.2007 00:00:00; 0,678
21.11.2007 00:00:00; 0,674
22.11.2007 00:00:00; 0,813
23.11.2007 00:00:00;  1,11
24.11.2007 00:00:00;  1,63
25.11.2007 00:00:00;  1,68
26.11.2007 00:00:00;  1,56
27.11.2007 00:00:00;  1,41
28.11.2007 00:00:00;  1,28
29.11.2007 00:00:00;  1,11
30.11.2007 00:00:00;  1,02
01.12.2007 00:00:00; 0,955
02.12.2007 00:00:00; 0,982
03.12.2007 00:00:00;  1,10
04.12.2007 00:00:00;  1,19
05.12.2007 00:00:00;  1,12
06.12.2007 00:00:00;  1,09
07.12.2007 00:00:00;  1,17
08.12.2007 00:00:00;  1,45
09.12.2007 00:00:00;  1,48
10.12.2007 00:00:00;  1,47
11.12.2007 00:00:00;  1,37
12.12.2007 00:00:00;  1,26
13.12.2007 00:00:00;  1,15
14.12.2007 00:00:00;  1,09
15.12.2007 00:00:00;  1,01
16.12.2007 00:00:00; 0,919
17.12.2007 00:00:00; 0,846
18.12.2007 00:00:00; 0,767
19.12.2007 00:00:00; 0,722
20.12.2007 00:00:00; 0,704
21.12.2007 00:00:00; 0,697
22.12.2007 00:00:00; 0,699
23.12.2007 00:00:00; 0,687
24.12.2007 00:00:00; 0,676
25.12.2007 00:00:00; 0,664
26.12.2007 00:00:00; 0,653
27.12.2007 00:00:00; 0,642
28.12.2007 00:00:00; 0,630
29.12.2007 00:00:00; 0,619
30.12.2007 00:00:00; 0,607
31.12.2007 00:00:00; 0,596
01.01.2008 00:00:00; 0,584
02.01.2008 00:00:00; 0,573
03.01.2008 00:00:00; 0,562
04.01.2008 00:00:00; 0,550
05.01.2008 00:00:00; 0,539
06.01.2008 00:00:00; 0,527
07.01.2008 00:00:00; 0,568
08.01.2008 00:00:00; 0,625
09.01.2008 00:00:00; 0,570
10.01.2008 00:00:00; 0,533
11.01.2008 00:00:00; 0,515
12.01.2008 00:00:00; 0,514
13.01.2008 00:00:00; 0,513
14.01.2008 00:00:00; 0,510
15.01.2008 00:00:00; 0,503
16.01.2008 00:00:00; 0,496
17.01.2008 00:00:00; 0,489
18.01.2008 00:00:00; 0,482
19.01.2008 00:00:00; 0,797
20.01.2008 00:00:00;  1,52
21.01.2008 00:00:00;  1,64
