Messstelle:                ;Lochau
23.11.1990 00:00:00; 0,239
24.11.1990 00:00:00; 0,190
25.11.1990 00:00:00; 0,176
26.11.1990 00:00:00; 0,183
27.11.1990 00:00:00; 0,148
28.11.1990 00:00:00; 0,144
29.11.1990 00:00:00; 0,127
30.11.1990 00:00:00; 0,134
01.12.1990 00:00:00; 0,111
02.12.1990 00:00:00; 0,095
03.12.1990 00:00:00; 0,096
04.12.1990 00:00:00; 0,094
05.12.1990 00:00:00; 0,091
06.12.1990 00:00:00; 0,107
07.12.1990 00:00:00; 0,130
08.12.1990 00:00:00; 0,155
09.12.1990 00:00:00; 0,198
10.12.1990 00:00:00; 0,182
11.12.1990 00:00:00; 0,168
12.12.1990 00:00:00; 0,166
13.12.1990 00:00:00; 0,169
14.12.1990 00:00:00; 0,166
15.12.1990 00:00:00; 0,184
16.12.1990 00:00:00; 0,171
17.12.1990 00:00:00; 0,149
18.12.1990 00:00:00; 0,171
19.12.1990 00:00:00; 0,185
20.12.1990 00:00:00; 0,170
21.12.1990 00:00:00; 0,195
22.12.1990 00:00:00; 0,685
23.12.1990 00:00:00; 0,511
24.12.1990 00:00:00; 0,181
25.12.1990 00:00:00; 0,165
26.12.1990 00:00:00; 0,147
27.12.1990 00:00:00; 0,205
28.12.1990 00:00:00; 0,216
29.12.1990 00:00:00; 0,321
30.12.1990 00:00:00; 0,962
31.12.1990 00:00:00;  1,23
01.01.1991 00:00:00;  1,06
02.01.1991 00:00:00; 0,680
03.01.1991 00:00:00; 0,925
04.01.1991 00:00:00; 0,417
05.01.1991 00:00:00; 0,297
06.01.1991 00:00:00; 0,224
07.01.1991 00:00:00; 0,403
08.01.1991 00:00:00; 0,320
09.01.1991 00:00:00; 0,210
10.01.1991 00:00:00; 0,174
11.01.1991 00:00:00; 0,172
12.01.1991 00:00:00; 0,228
13.01.1991 00:00:00; 0,250
14.01.1991 00:00:00; 0,201
15.01.1991 00:00:00; 0,154
16.01.1991 00:00:00; 0,133
17.01.1991 00:00:00; 0,124
18.01.1991 00:00:00; 0,110
19.01.1991 00:00:00; 0,103
20.01.1991 00:00:00; 0,103
21.01.1991 00:00:00; 0,097
22.01.1991 00:00:00; 0,094
23.01.1991 00:00:00; 0,089
24.01.1991 00:00:00; 0,087
25.01.1991 00:00:00; 0,087
26.01.1991 00:00:00; 0,087
27.01.1991 00:00:00; 0,087
28.01.1991 00:00:00; 0,087
29.01.1991 00:00:00; 0,087
30.01.1991 00:00:00; 0,087
31.01.1991 00:00:00; 0,087
01.02.1991 00:00:00; 0,087
02.02.1991 00:00:00; 0,087
03.02.1991 00:00:00; 0,069
04.02.1991 00:00:00; 0,069
05.02.1991 00:00:00; 0,069
06.02.1991 00:00:00; 0,069
07.02.1991 00:00:00; 0,069
08.02.1991 00:00:00; 0,069
09.02.1991 00:00:00; 0,069
10.02.1991 00:00:00; 0,069
11.02.1991 00:00:00; 0,069
12.02.1991 00:00:00; 0,069
13.02.1991 00:00:00; 0,069
14.02.1991 00:00:00; 0,069
15.02.1991 00:00:00; 0,087
16.02.1991 00:00:00; 0,087
17.02.1991 00:00:00; 0,087
18.02.1991 00:00:00; 0,107
19.02.1991 00:00:00; 0,107
20.02.1991 00:00:00; 0,087
21.02.1991 00:00:00; 0,087
22.02.1991 00:00:00; 0,107
23.02.1991 00:00:00; 0,107
24.02.1991 00:00:00; 0,107
25.02.1991 00:00:00; 0,130
26.02.1991 00:00:00; 0,155
27.02.1991 00:00:00; 0,130
28.02.1991 00:00:00; 0,130
01.03.1991 00:00:00; 0,120
02.03.1991 00:00:00; 0,119
03.03.1991 00:00:00; 0,180
04.03.1991 00:00:00; 0,138
05.03.1991 00:00:00; 0,131
06.03.1991 00:00:00; 0,110
07.03.1991 00:00:00; 0,093
08.03.1991 00:00:00; 0,083
09.03.1991 00:00:00; 0,090
10.03.1991 00:00:00; 0,145
11.03.1991 00:00:00; 0,097
12.03.1991 00:00:00; 0,085
13.03.1991 00:00:00; 0,075
14.03.1991 00:00:00; 0,069
15.03.1991 00:00:00; 0,069
16.03.1991 00:00:00; 0,065
17.03.1991 00:00:00; 0,069
18.03.1991 00:00:00; 0,074
19.03.1991 00:00:00; 0,138
20.03.1991 00:00:00; 0,727
21.03.1991 00:00:00; 0,177
22.03.1991 00:00:00; 0,401
23.03.1991 00:00:00; 0,329
24.03.1991 00:00:00; 0,146
25.03.1991 00:00:00; 0,095
26.03.1991 00:00:00; 0,090
27.03.1991 00:00:00; 0,115
28.03.1991 00:00:00; 0,095
29.03.1991 00:00:00; 0,073
30.03.1991 00:00:00; 0,064
31.03.1991 00:00:00; 0,056
01.04.1991 00:00:00; 0,056
02.04.1991 00:00:00; 0,055
03.04.1991 00:00:00; 0,050
04.04.1991 00:00:00; 0,102
05.04.1991 00:00:00; 0,353
06.04.1991 00:00:00; 0,601
07.04.1991 00:00:00; 0,171
08.04.1991 00:00:00; 0,100
09.04.1991 00:00:00; 0,076
10.04.1991 00:00:00; 0,063
11.04.1991 00:00:00; 0,056
12.04.1991 00:00:00; 0,056
13.04.1991 00:00:00; 0,055
14.04.1991 00:00:00; 0,051
15.04.1991 00:00:00; 0,047
16.04.1991 00:00:00; 0,043
17.04.1991 00:00:00; 0,045
18.04.1991 00:00:00; 0,049
19.04.1991 00:00:00; 0,047
20.04.1991 00:00:00; 0,053
21.04.1991 00:00:00; 0,050
22.04.1991 00:00:00; 0,046
23.04.1991 00:00:00; 0,066
24.04.1991 00:00:00; 0,081
25.04.1991 00:00:00; 0,068
26.04.1991 00:00:00; 0,063
27.04.1991 00:00:00; 0,056
28.04.1991 00:00:00; 0,048
29.04.1991 00:00:00; 0,131
30.04.1991 00:00:00; 0,066
01.05.1991 00:00:00; 0,209
02.05.1991 00:00:00; 0,354
03.05.1991 00:00:00; 0,193
04.05.1991 00:00:00; 0,137
05.05.1991 00:00:00; 0,127
06.05.1991 00:00:00; 0,180
07.05.1991 00:00:00; 0,195
08.05.1991 00:00:00; 0,137
09.05.1991 00:00:00; 0,097
10.05.1991 00:00:00; 0,098
11.05.1991 00:00:00;  4,41
12.05.1991 00:00:00;  4,20
13.05.1991 00:00:00; 0,658
14.05.1991 00:00:00; 0,409
15.05.1991 00:00:00; 0,578
16.05.1991 00:00:00; 0,726
17.05.1991 00:00:00; 0,688
18.05.1991 00:00:00; 0,681
19.05.1991 00:00:00; 0,441
20.05.1991 00:00:00; 0,278
21.05.1991 00:00:00; 0,202
22.05.1991 00:00:00; 0,166
23.05.1991 00:00:00; 0,127
24.05.1991 00:00:00; 0,102
25.05.1991 00:00:00; 0,089
26.05.1991 00:00:00; 0,324
27.05.1991 00:00:00; 0,189
28.05.1991 00:00:00; 0,133
29.05.1991 00:00:00; 0,106
30.05.1991 00:00:00; 0,100
31.05.1991 00:00:00; 0,079
01.06.1991 00:00:00; 0,087
02.06.1991 00:00:00; 0,088
03.06.1991 00:00:00; 0,329
04.06.1991 00:00:00; 0,214
05.06.1991 00:00:00; 0,161
06.06.1991 00:00:00; 0,198
07.06.1991 00:00:00; 0,250
08.06.1991 00:00:00; 0,447
09.06.1991 00:00:00; 0,313
10.06.1991 00:00:00; 0,708
11.06.1991 00:00:00; 0,302
12.06.1991 00:00:00; 0,211
13.06.1991 00:00:00; 0,205
14.06.1991 00:00:00; 0,227
15.06.1991 00:00:00; 0,156
16.06.1991 00:00:00;  1,09
17.06.1991 00:00:00;  4,69
18.06.1991 00:00:00;  1,68
19.06.1991 00:00:00; 0,415
20.06.1991 00:00:00; 0,206
21.06.1991 00:00:00; 0,141
22.06.1991 00:00:00; 0,093
23.06.1991 00:00:00; 0,089
24.06.1991 00:00:00; 0,094
25.06.1991 00:00:00; 0,070
26.06.1991 00:00:00; 0,082
27.06.1991 00:00:00; 0,768
28.06.1991 00:00:00; 0,247
29.06.1991 00:00:00; 0,895
30.06.1991 00:00:00; 0,329
01.07.1991 00:00:00; 0,114
02.07.1991 00:00:00; 0,077
03.07.1991 00:00:00; 0,079
04.07.1991 00:00:00; 0,094
05.07.1991 00:00:00; 0,061
06.07.1991 00:00:00; 0,068
07.07.1991 00:00:00; 0,062
08.07.1991 00:00:00; 0,081
09.07.1991 00:00:00; 0,056
10.07.1991 00:00:00; 0,056
11.07.1991 00:00:00; 0,052
12.07.1991 00:00:00; 0,050
13.07.1991 00:00:00; 0,050
14.07.1991 00:00:00; 0,064
15.07.1991 00:00:00; 0,151
16.07.1991 00:00:00; 0,216
17.07.1991 00:00:00; 0,519
18.07.1991 00:00:00; 0,295
19.07.1991 00:00:00; 0,220
20.07.1991 00:00:00; 0,217
21.07.1991 00:00:00; 0,173
22.07.1991 00:00:00; 0,171
23.07.1991 00:00:00; 0,179
24.07.1991 00:00:00; 0,286
25.07.1991 00:00:00; 0,464
26.07.1991 00:00:00;  2,38
27.07.1991 00:00:00;  1,20
28.07.1991 00:00:00; 0,527
29.07.1991 00:00:00; 0,367
30.07.1991 00:00:00; 0,268
31.07.1991 00:00:00; 0,217
01.08.1991 00:00:00;  1,23
02.08.1991 00:00:00;  1,16
03.08.1991 00:00:00; 0,432
04.08.1991 00:00:00; 0,170
05.08.1991 00:00:00; 0,101
06.08.1991 00:00:00; 0,068
07.08.1991 00:00:00; 0,055
08.08.1991 00:00:00; 0,047
09.08.1991 00:00:00; 0,045
10.08.1991 00:00:00; 0,043
11.08.1991 00:00:00; 0,044
12.08.1991 00:00:00; 0,061
13.08.1991 00:00:00; 0,042
14.08.1991 00:00:00; 0,035
15.08.1991 00:00:00; 0,035
16.08.1991 00:00:00; 0,034
17.08.1991 00:00:00; 0,030
18.08.1991 00:00:00; 0,028
19.08.1991 00:00:00; 0,026
20.08.1991 00:00:00; 0,025
21.08.1991 00:00:00; 0,025
22.08.1991 00:00:00; 0,025
23.08.1991 00:00:00; 0,030
24.08.1991 00:00:00; 0,037
25.08.1991 00:00:00; 0,030
26.08.1991 00:00:00; 0,025
27.08.1991 00:00:00; 0,025
28.08.1991 00:00:00; 0,025
29.08.1991 00:00:00; 0,025
30.08.1991 00:00:00; 0,025
31.08.1991 00:00:00; 0,022
01.09.1991 00:00:00; 0,023
02.09.1991 00:00:00; 0,021
03.09.1991 00:00:00; 0,022
04.09.1991 00:00:00; 0,024
05.09.1991 00:00:00; 0,022
06.09.1991 00:00:00; 0,024
07.09.1991 00:00:00; 0,023
08.09.1991 00:00:00; 0,021
09.09.1991 00:00:00; 0,021
10.09.1991 00:00:00; 0,020
11.09.1991 00:00:00; 0,027
12.09.1991 00:00:00; 0,057
13.09.1991 00:00:00; 0,027
14.09.1991 00:00:00; 0,023
15.09.1991 00:00:00; 0,023
16.09.1991 00:00:00; 0,024
17.09.1991 00:00:00; 0,026
18.09.1991 00:00:00; 0,021
19.09.1991 00:00:00; 0,024
20.09.1991 00:00:00; 0,025
21.09.1991 00:00:00; 0,025
22.09.1991 00:00:00; 0,041
23.09.1991 00:00:00; 0,213
24.09.1991 00:00:00; 0,043
25.09.1991 00:00:00; 0,032
26.09.1991 00:00:00; 0,248
27.09.1991 00:00:00; 0,958
28.09.1991 00:00:00; 0,252
29.09.1991 00:00:00; 0,080
30.09.1991 00:00:00; 0,125
01.10.1991 00:00:00; 0,103
02.10.1991 00:00:00; 0,054
03.10.1991 00:00:00; 0,045
04.10.1991 00:00:00; 0,038
05.10.1991 00:00:00; 0,035
06.10.1991 00:00:00; 0,038
07.10.1991 00:00:00; 0,039
08.10.1991 00:00:00; 0,037
09.10.1991 00:00:00; 0,034
10.10.1991 00:00:00; 0,031
11.10.1991 00:00:00; 0,031
12.10.1991 00:00:00; 0,037
13.10.1991 00:00:00; 0,035
14.10.1991 00:00:00; 0,034
15.10.1991 00:00:00; 0,031
16.10.1991 00:00:00; 0,036
17.10.1991 00:00:00; 0,046
18.10.1991 00:00:00; 0,160
19.10.1991 00:00:00; 0,078
20.10.1991 00:00:00; 0,198
21.10.1991 00:00:00; 0,396
22.10.1991 00:00:00; 0,247
23.10.1991 00:00:00; 0,138
24.10.1991 00:00:00; 0,116
25.10.1991 00:00:00; 0,116
26.10.1991 00:00:00; 0,090
27.10.1991 00:00:00; 0,078
28.10.1991 00:00:00; 0,077
29.10.1991 00:00:00; 0,062
30.10.1991 00:00:00; 0,058
31.10.1991 00:00:00; 0,057
01.11.1991 00:00:00; 0,057
02.11.1991 00:00:00; 0,056
03.11.1991 00:00:00; 0,059
04.11.1991 00:00:00; 0,118
05.11.1991 00:00:00; 0,090
06.11.1991 00:00:00; 0,241
07.11.1991 00:00:00; 0,209
08.11.1991 00:00:00; 0,414
09.11.1991 00:00:00; 0,429
10.11.1991 00:00:00; 0,285
11.11.1991 00:00:00; 0,144
12.11.1991 00:00:00; 0,099
13.11.1991 00:00:00; 0,098
14.11.1991 00:00:00; 0,624
15.11.1991 00:00:00; 0,232
16.11.1991 00:00:00; 0,135
17.11.1991 00:00:00; 0,159
18.11.1991 00:00:00; 0,231
19.11.1991 00:00:00; 0,711
20.11.1991 00:00:00; 0,593
21.11.1991 00:00:00; 0,321
22.11.1991 00:00:00; 0,170
23.11.1991 00:00:00; 0,125
24.11.1991 00:00:00; 0,097
25.11.1991 00:00:00; 0,088
26.11.1991 00:00:00; 0,087
27.11.1991 00:00:00; 0,086
28.11.1991 00:00:00; 0,083
29.11.1991 00:00:00; 0,072
30.11.1991 00:00:00; 0,070
01.12.1991 00:00:00; 0,052
02.12.1991 00:00:00; 0,054
03.12.1991 00:00:00; 0,049
04.12.1991 00:00:00; 0,047
05.12.1991 00:00:00; 0,046
06.12.1991 00:00:00; 0,101
07.12.1991 00:00:00; 0,189
08.12.1991 00:00:00; 0,124
09.12.1991 00:00:00; 0,104
10.12.1991 00:00:00; 0,076
11.12.1991 00:00:00; 0,077
12.12.1991 00:00:00; 0,130
13.12.1991 00:00:00; 0,144
14.12.1991 00:00:00; 0,139
15.12.1991 00:00:00; 0,162
16.12.1991 00:00:00; 0,195
17.12.1991 00:00:00; 0,472
18.12.1991 00:00:00;  1,19
19.12.1991 00:00:00; 0,811
20.12.1991 00:00:00; 0,797
21.12.1991 00:00:00; 0,270
22.12.1991 00:00:00;  4,97
23.12.1991 00:00:00;  1,50
24.12.1991 00:00:00; 0,551
25.12.1991 00:00:00; 0,341
26.12.1991 00:00:00; 0,277
27.12.1991 00:00:00; 0,417
28.12.1991 00:00:00; 0,466
29.12.1991 00:00:00; 0,296
30.12.1991 00:00:00; 0,208
31.12.1991 00:00:00; 0,153
01.01.1992 00:00:00; 0,172
02.01.1992 00:00:00; 0,139
03.01.1992 00:00:00; 0,136
04.01.1992 00:00:00; 0,128
05.01.1992 00:00:00; 0,121
06.01.1992 00:00:00; 0,120
07.01.1992 00:00:00; 0,112
08.01.1992 00:00:00; 0,098
09.01.1992 00:00:00; 0,136
10.01.1992 00:00:00; 0,083
11.01.1992 00:00:00; 0,068
12.01.1992 00:00:00; 0,067
13.01.1992 00:00:00; 0,069
14.01.1992 00:00:00; 0,041
15.01.1992 00:00:00; 0,045
16.01.1992 00:00:00; 0,053
17.01.1992 00:00:00; 0,041
18.01.1992 00:00:00; 0,039
19.01.1992 00:00:00; 0,036
20.01.1992 00:00:00; 0,050
21.01.1992 00:00:00; 0,056
22.01.1992 00:00:00; 0,093
23.01.1992 00:00:00; 0,122
24.01.1992 00:00:00; 0,126
25.01.1992 00:00:00; 0,135
26.01.1992 00:00:00; 0,127
27.01.1992 00:00:00; 0,131
28.01.1992 00:00:00; 0,138
29.01.1992 00:00:00; 0,131
30.01.1992 00:00:00; 0,115
31.01.1992 00:00:00; 0,131
01.02.1992 00:00:00; 0,139
02.02.1992 00:00:00; 0,154
03.02.1992 00:00:00; 0,172
04.02.1992 00:00:00; 0,353
05.02.1992 00:00:00;  1,59
06.02.1992 00:00:00;  1,22
07.02.1992 00:00:00; 0,332
08.02.1992 00:00:00; 0,169
09.02.1992 00:00:00; 0,135
10.02.1992 00:00:00; 0,126
11.02.1992 00:00:00; 0,174
12.02.1992 00:00:00; 0,890
13.02.1992 00:00:00; 0,750
14.02.1992 00:00:00; 0,598
15.02.1992 00:00:00; 0,351
16.02.1992 00:00:00; 0,834
17.02.1992 00:00:00; 0,264
18.02.1992 00:00:00; 0,152
19.02.1992 00:00:00; 0,126
20.02.1992 00:00:00; 0,079
21.02.1992 00:00:00; 0,029
22.02.1992 00:00:00; 0,019
23.02.1992 00:00:00; 0,025
24.02.1992 00:00:00; 0,084
25.02.1992 00:00:00; 0,089
26.02.1992 00:00:00; 0,101
27.02.1992 00:00:00; 0,109
28.02.1992 00:00:00; 0,109
29.02.1992 00:00:00; 0,109
01.03.1992 00:00:00; 0,112
02.03.1992 00:00:00; 0,127
03.03.1992 00:00:00; 0,146
04.03.1992 00:00:00; 0,147
05.03.1992 00:00:00; 0,140
06.03.1992 00:00:00; 0,138
07.03.1992 00:00:00; 0,125
08.03.1992 00:00:00; 0,104
09.03.1992 00:00:00; 0,115
10.03.1992 00:00:00; 0,115
11.03.1992 00:00:00; 0,109
12.03.1992 00:00:00; 0,089
13.03.1992 00:00:00; 0,087
14.03.1992 00:00:00; 0,189
15.03.1992 00:00:00;  1,48
16.03.1992 00:00:00; 0,720
17.03.1992 00:00:00; 0,269
18.03.1992 00:00:00; 0,172
19.03.1992 00:00:00; 0,140
20.03.1992 00:00:00; 0,221
21.03.1992 00:00:00; 0,182
22.03.1992 00:00:00; 0,221
23.03.1992 00:00:00; 0,398
24.03.1992 00:00:00; 0,467
25.03.1992 00:00:00; 0,276
26.03.1992 00:00:00; 0,207
27.03.1992 00:00:00; 0,173
28.03.1992 00:00:00; 0,164
29.03.1992 00:00:00; 0,169
30.03.1992 00:00:00; 0,248
31.03.1992 00:00:00; 0,398
01.04.1992 00:00:00; 0,482
02.04.1992 00:00:00; 0,347
03.04.1992 00:00:00; 0,360
04.04.1992 00:00:00; 0,306
05.04.1992 00:00:00; 0,314
06.04.1992 00:00:00; 0,254
07.04.1992 00:00:00; 0,217
08.04.1992 00:00:00; 0,199
09.04.1992 00:00:00; 0,175
10.04.1992 00:00:00; 0,152
11.04.1992 00:00:00; 0,126
12.04.1992 00:00:00; 0,120
13.04.1992 00:00:00; 0,133
14.04.1992 00:00:00; 0,110
15.04.1992 00:00:00; 0,102
16.04.1992 00:00:00; 0,080
17.04.1992 00:00:00; 0,080
18.04.1992 00:00:00; 0,089
19.04.1992 00:00:00; 0,163
20.04.1992 00:00:00; 0,127
21.04.1992 00:00:00; 0,097
22.04.1992 00:00:00; 0,087
23.04.1992 00:00:00; 0,410
24.04.1992 00:00:00; 0,207
25.04.1992 00:00:00; 0,121
26.04.1992 00:00:00; 0,098
27.04.1992 00:00:00; 0,095
28.04.1992 00:00:00; 0,419
29.04.1992 00:00:00; 0,461
30.04.1992 00:00:00; 0,221
01.05.1992 00:00:00; 0,173
02.05.1992 00:00:00; 0,120
03.05.1992 00:00:00; 0,092
04.05.1992 00:00:00; 0,078
05.05.1992 00:00:00; 0,068
06.05.1992 00:00:00; 0,059
07.05.1992 00:00:00; 0,059
08.05.1992 00:00:00; 0,059
09.05.1992 00:00:00; 0,059
10.05.1992 00:00:00; 0,059
11.05.1992 00:00:00; 0,059
12.05.1992 00:00:00; 0,059
13.05.1992 00:00:00; 0,059
14.05.1992 00:00:00; 0,058
15.05.1992 00:00:00; 0,050
16.05.1992 00:00:00; 0,040
17.05.1992 00:00:00; 0,032
18.05.1992 00:00:00; 0,025
19.05.1992 00:00:00; 0,020
20.05.1992 00:00:00; 0,022
21.05.1992 00:00:00; 0,027
22.05.1992 00:00:00; 0,026
23.05.1992 00:00:00; 0,019
24.05.1992 00:00:00; 0,013
25.05.1992 00:00:00; 0,014
26.05.1992 00:00:00; 0,017
27.05.1992 00:00:00; 0,013
28.05.1992 00:00:00; 0,010
29.05.1992 00:00:00; 0,010
30.05.1992 00:00:00; 0,010
31.05.1992 00:00:00; 0,012
01.06.1992 00:00:00; 0,038
02.06.1992 00:00:00; 0,016
03.06.1992 00:00:00; 0,097
04.06.1992 00:00:00; 0,048
05.06.1992 00:00:00; 0,049
06.06.1992 00:00:00; 0,046
07.06.1992 00:00:00; 0,017
08.06.1992 00:00:00; 0,253
09.06.1992 00:00:00; 0,346
10.06.1992 00:00:00; 0,131
11.06.1992 00:00:00; 0,088
12.06.1992 00:00:00; 0,044
13.06.1992 00:00:00; 0,020
14.06.1992 00:00:00; 0,019
15.06.1992 00:00:00; 0,018
16.06.1992 00:00:00; 0,014
17.06.1992 00:00:00; 0,018
18.06.1992 00:00:00; 0,016
19.06.1992 00:00:00; 0,036
20.06.1992 00:00:00; 0,027
21.06.1992 00:00:00; 0,010
22.06.1992 00:00:00; 0,010
23.06.1992 00:00:00; 0,097
24.06.1992 00:00:00; 0,212
25.06.1992 00:00:00; 0,803
26.06.1992 00:00:00; 0,173
27.06.1992 00:00:00; 0,083
28.06.1992 00:00:00; 0,058
29.06.1992 00:00:00; 0,041
30.06.1992 00:00:00; 0,042
01.07.1992 00:00:00; 0,038
02.07.1992 00:00:00; 0,130
03.07.1992 00:00:00; 0,173
04.07.1992 00:00:00; 0,107
05.07.1992 00:00:00; 0,883
06.07.1992 00:00:00; 0,229
07.07.1992 00:00:00; 0,147
08.07.1992 00:00:00; 0,234
09.07.1992 00:00:00; 0,366
10.07.1992 00:00:00; 0,557
11.07.1992 00:00:00;  1,86
12.07.1992 00:00:00; 0,658
13.07.1992 00:00:00; 0,493
14.07.1992 00:00:00; 0,205
15.07.1992 00:00:00; 0,139
16.07.1992 00:00:00; 0,097
17.07.1992 00:00:00; 0,069
18.07.1992 00:00:00; 0,069
19.07.1992 00:00:00; 0,063
20.07.1992 00:00:00; 0,047
21.07.1992 00:00:00; 0,039
22.07.1992 00:00:00; 0,108
23.07.1992 00:00:00; 0,079
24.07.1992 00:00:00; 0,074
25.07.1992 00:00:00; 0,102
26.07.1992 00:00:00; 0,057
27.07.1992 00:00:00; 0,050
28.07.1992 00:00:00; 0,041
29.07.1992 00:00:00; 0,031
30.07.1992 00:00:00; 0,029
31.07.1992 00:00:00; 0,029
01.08.1992 00:00:00; 0,036
02.08.1992 00:00:00; 0,060
03.08.1992 00:00:00; 0,033
04.08.1992 00:00:00; 0,089
05.08.1992 00:00:00; 0,045
06.08.1992 00:00:00; 0,031
07.08.1992 00:00:00; 0,029
08.08.1992 00:00:00; 0,029
09.08.1992 00:00:00; 0,029
10.08.1992 00:00:00; 0,040
11.08.1992 00:00:00; 0,078
12.08.1992 00:00:00; 0,111
13.08.1992 00:00:00; 0,034
14.08.1992 00:00:00; 0,049
15.08.1992 00:00:00; 0,062
16.08.1992 00:00:00; 0,036
17.08.1992 00:00:00; 0,022
18.08.1992 00:00:00; 0,013
19.08.1992 00:00:00; 0,010
20.08.1992 00:00:00; 0,010
21.08.1992 00:00:00; 0,018
22.08.1992 00:00:00; 0,011
23.08.1992 00:00:00; 0,012
24.08.1992 00:00:00; 0,016
25.08.1992 00:00:00; 0,007
26.08.1992 00:00:00; 0,004
27.08.1992 00:00:00; 0,004
28.08.1992 00:00:00; 0,004
29.08.1992 00:00:00; 0,011
30.08.1992 00:00:00; 0,107
31.08.1992 00:00:00; 0,099
01.09.1992 00:00:00; 0,482
02.09.1992 00:00:00; 0,046
03.09.1992 00:00:00; 0,025
04.09.1992 00:00:00; 0,186
05.09.1992 00:00:00; 0,166
06.09.1992 00:00:00; 0,060
07.09.1992 00:00:00; 0,035
08.09.1992 00:00:00; 0,024
09.09.1992 00:00:00; 0,024
10.09.1992 00:00:00; 0,019
11.09.1992 00:00:00; 0,015
12.09.1992 00:00:00; 0,015
13.09.1992 00:00:00; 0,017
14.09.1992 00:00:00; 0,062
15.09.1992 00:00:00; 0,117
16.09.1992 00:00:00; 0,042
17.09.1992 00:00:00; 0,025
18.09.1992 00:00:00; 0,018
19.09.1992 00:00:00; 0,017
20.09.1992 00:00:00; 0,016
21.09.1992 00:00:00; 0,015
22.09.1992 00:00:00; 0,013
23.09.1992 00:00:00; 0,010
24.09.1992 00:00:00; 0,010
25.09.1992 00:00:00; 0,013
26.09.1992 00:00:00; 0,010
27.09.1992 00:00:00; 0,010
28.09.1992 00:00:00; 0,010
29.09.1992 00:00:00; 0,235
30.09.1992 00:00:00; 0,125
01.10.1992 00:00:00; 0,049
02.10.1992 00:00:00; 0,036
03.10.1992 00:00:00; 0,033
04.10.1992 00:00:00; 0,029
05.10.1992 00:00:00; 0,028
06.10.1992 00:00:00; 0,036
07.10.1992 00:00:00; 0,167
08.10.1992 00:00:00; 0,069
09.10.1992 00:00:00; 0,052
10.10.1992 00:00:00; 0,041
11.10.1992 00:00:00; 0,037
12.10.1992 00:00:00; 0,032
13.10.1992 00:00:00; 0,029
14.10.1992 00:00:00; 0,029
15.10.1992 00:00:00; 0,029
16.10.1992 00:00:00; 0,029
17.10.1992 00:00:00; 0,055
18.10.1992 00:00:00; 0,106
19.10.1992 00:00:00; 0,086
20.10.1992 00:00:00; 0,115
21.10.1992 00:00:00; 0,158
22.10.1992 00:00:00; 0,115
23.10.1992 00:00:00; 0,077
24.10.1992 00:00:00; 0,084
25.10.1992 00:00:00; 0,277
26.10.1992 00:00:00; 0,258
27.10.1992 00:00:00; 0,151
28.10.1992 00:00:00; 0,442
29.10.1992 00:00:00;  1,06
30.10.1992 00:00:00; 0,257
31.10.1992 00:00:00; 0,181
01.11.1992 00:00:00; 0,146
02.11.1992 00:00:00; 0,124
03.11.1992 00:00:00; 0,717
04.11.1992 00:00:00; 0,961
05.11.1992 00:00:00; 0,581
06.11.1992 00:00:00; 0,257
07.11.1992 00:00:00; 0,183
08.11.1992 00:00:00; 0,153
09.11.1992 00:00:00; 0,135
10.11.1992 00:00:00; 0,140
11.11.1992 00:00:00; 0,324
12.11.1992 00:00:00; 0,391
13.11.1992 00:00:00; 0,309
14.11.1992 00:00:00; 0,257
15.11.1992 00:00:00;  1,24
16.11.1992 00:00:00;  1,66
17.11.1992 00:00:00; 0,505
18.11.1992 00:00:00; 0,273
19.11.1992 00:00:00; 0,795
20.11.1992 00:00:00; 0,460
21.11.1992 00:00:00;  2,00
22.11.1992 00:00:00;  4,55
23.11.1992 00:00:00;  1,32
24.11.1992 00:00:00; 0,485
25.11.1992 00:00:00; 0,321
26.11.1992 00:00:00; 0,422
27.11.1992 00:00:00; 0,345
28.11.1992 00:00:00; 0,508
29.11.1992 00:00:00;  2,43
30.11.1992 00:00:00; 0,844
01.12.1992 00:00:00; 0,388
02.12.1992 00:00:00; 0,324
03.12.1992 00:00:00; 0,334
04.12.1992 00:00:00; 0,324
05.12.1992 00:00:00; 0,494
06.12.1992 00:00:00; 0,383
07.12.1992 00:00:00; 0,336
08.12.1992 00:00:00; 0,572
09.12.1992 00:00:00; 0,358
10.12.1992 00:00:00; 0,280
11.12.1992 00:00:00; 0,245
12.12.1992 00:00:00; 0,607
13.12.1992 00:00:00; 0,540
14.12.1992 00:00:00; 0,295
15.12.1992 00:00:00; 0,228
16.12.1992 00:00:00; 0,167
17.12.1992 00:00:00; 0,158
18.12.1992 00:00:00; 0,143
19.12.1992 00:00:00; 0,141
20.12.1992 00:00:00; 0,140
21.12.1992 00:00:00; 0,161
22.12.1992 00:00:00; 0,178
23.12.1992 00:00:00; 0,147
24.12.1992 00:00:00; 0,130
25.12.1992 00:00:00; 0,119
26.12.1992 00:00:00; 0,099
27.12.1992 00:00:00; 0,090
28.12.1992 00:00:00; 0,087
29.12.1992 00:00:00; 0,087
30.12.1992 00:00:00; 0,069
31.12.1992 00:00:00; 0,069
01.01.1993 00:00:00; 0,142
02.01.1993 00:00:00; 0,120
03.01.1993 00:00:00; 0,120
04.01.1993 00:00:00; 0,097
05.01.1993 00:00:00; 0,117
06.01.1993 00:00:00; 0,123
07.01.1993 00:00:00;  1,23
