Messstelle:                ;Mitterbach (Brücke)
07.05.2001 00:00:00;    73
08.05.2001 00:00:00;    72
09.05.2001 00:00:00;    72
10.05.2001 00:00:00;    71
11.05.2001 00:00:00;    70
12.05.2001 00:00:00;    69
13.05.2001 00:00:00;    67
14.05.2001 00:00:00;    66
15.05.2001 00:00:00;    65
16.05.2001 00:00:00;    65
17.05.2001 00:00:00;    64
18.05.2001 00:00:00;    65
19.05.2001 00:00:00;    65
20.05.2001 00:00:00;    65
21.05.2001 00:00:00;    64
22.05.2001 00:00:00;    64
23.05.2001 00:00:00;    64
24.05.2001 00:00:00;    64
25.05.2001 00:00:00;    64
26.05.2001 00:00:00;    63
27.05.2001 00:00:00;    63
28.05.2001 00:00:00;    62
29.05.2001 00:00:00;    62
30.05.2001 00:00:00;    62
31.05.2001 00:00:00;    62
01.06.2001 00:00:00;    63
02.06.2001 00:00:00;    63
03.06.2001 00:00:00;    63
04.06.2001 00:00:00;    64
05.06.2001 00:00:00;    63
06.06.2001 00:00:00;    64
07.06.2001 00:00:00;    64
08.06.2001 00:00:00;    64
09.06.2001 00:00:00;    65
10.06.2001 00:00:00;    64
11.06.2001 00:00:00;    71
12.06.2001 00:00:00;    77
13.06.2001 00:00:00;    74
14.06.2001 00:00:00;    69
15.06.2001 00:00:00;    66
16.06.2001 00:00:00;    65
17.06.2001 00:00:00;    68
18.06.2001 00:00:00;    74
19.06.2001 00:00:00;    88
20.06.2001 00:00:00;    83
21.06.2001 00:00:00;    75
22.06.2001 00:00:00;    73
23.06.2001 00:00:00;    70
24.06.2001 00:00:00;    67
25.06.2001 00:00:00;    65
26.06.2001 00:00:00;    65
27.06.2001 00:00:00;    64
28.06.2001 00:00:00;    64
29.06.2001 00:00:00;    64
30.06.2001 00:00:00;    63
01.07.2001 00:00:00;    63
02.07.2001 00:00:00;    64
03.07.2001 00:00:00;    63
04.07.2001 00:00:00;    63
05.07.2001 00:00:00;    63
06.07.2001 00:00:00;    62
07.07.2001 00:00:00;    62
08.07.2001 00:00:00;    62
09.07.2001 00:00:00;    61
10.07.2001 00:00:00;    61
11.07.2001 00:00:00;    61
12.07.2001 00:00:00;    62
13.07.2001 00:00:00;    62
14.07.2001 00:00:00;    61
15.07.2001 00:00:00;    61
16.07.2001 00:00:00;    61
17.07.2001 00:00:00;    62
18.07.2001 00:00:00;    62
19.07.2001 00:00:00;    62
20.07.2001 00:00:00;    67
21.07.2001 00:00:00;    99
22.07.2001 00:00:00;    91
23.07.2001 00:00:00;    76
24.07.2001 00:00:00;    70
25.07.2001 00:00:00;    73
26.07.2001 00:00:00;    72
27.07.2001 00:00:00;    70
28.07.2001 00:00:00;    67
29.07.2001 00:00:00;    66
30.07.2001 00:00:00;    65
31.07.2001 00:00:00;    65
01.08.2001 00:00:00;    64
02.08.2001 00:00:00;    64
03.08.2001 00:00:00;    63
04.08.2001 00:00:00;    63
05.08.2001 00:00:00;    64
06.08.2001 00:00:00;    63
07.08.2001 00:00:00;    63
08.08.2001 00:00:00;    64
09.08.2001 00:00:00;    65
10.08.2001 00:00:00;    65
11.08.2001 00:00:00;    68
12.08.2001 00:00:00;    67
13.08.2001 00:00:00;    65
14.08.2001 00:00:00;    64
15.08.2001 00:00:00;    63
16.08.2001 00:00:00;    63
17.08.2001 00:00:00;    62
18.08.2001 00:00:00;    62
19.08.2001 00:00:00;    62
20.08.2001 00:00:00;    63
21.08.2001 00:00:00;    64
22.08.2001 00:00:00;    63
23.08.2001 00:00:00;    63
24.08.2001 00:00:00;    63
25.08.2001 00:00:00;    63
26.08.2001 00:00:00;    62
27.08.2001 00:00:00;    62
28.08.2001 00:00:00;    62
29.08.2001 00:00:00;    62
30.08.2001 00:00:00;    61
31.08.2001 00:00:00;    61
01.09.2001 00:00:00;    62
02.09.2001 00:00:00;    62
03.09.2001 00:00:00;    62
04.09.2001 00:00:00;    63
05.09.2001 00:00:00;    68
06.09.2001 00:00:00;    81
07.09.2001 00:00:00;    87
08.09.2001 00:00:00;    89
09.09.2001 00:00:00;    96
10.09.2001 00:00:00;    87
11.09.2001 00:00:00;    84
12.09.2001 00:00:00;    82
13.09.2001 00:00:00;    84
14.09.2001 00:00:00;    81
15.09.2001 00:00:00;    81
16.09.2001 00:00:00;    76
17.09.2001 00:00:00;    78
18.09.2001 00:00:00;    96
19.09.2001 00:00:00;    91
20.09.2001 00:00:00;    83
21.09.2001 00:00:00;    76
22.09.2001 00:00:00;    72
23.09.2001 00:00:00;    72
24.09.2001 00:00:00;    72
25.09.2001 00:00:00;    72
26.09.2001 00:00:00;    72
27.09.2001 00:00:00;    71
28.09.2001 00:00:00;    71
29.09.2001 00:00:00;    70
30.09.2001 00:00:00;    69
01.10.2001 00:00:00;    70
02.10.2001 00:00:00;    72
03.10.2001 00:00:00;    63
04.10.2001 00:00:00;    64
05.10.2001 00:00:00;    65
06.10.2001 00:00:00;    65
07.10.2001 00:00:00;    65
08.10.2001 00:00:00;    65
09.10.2001 00:00:00;    65
10.10.2001 00:00:00;    65
11.10.2001 00:00:00;    64
12.10.2001 00:00:00;    64
13.10.2001 00:00:00;    64
14.10.2001 00:00:00;    65
15.10.2001 00:00:00;    71
16.10.2001 00:00:00;    70
17.10.2001 00:00:00;    69
18.10.2001 00:00:00;    68
19.10.2001 00:00:00;    67
20.10.2001 00:00:00;    66
21.10.2001 00:00:00;    65
22.10.2001 00:00:00;    66
23.10.2001 00:00:00;    65
24.10.2001 00:00:00;    65
25.10.2001 00:00:00;    65
26.10.2001 00:00:00;    65
27.10.2001 00:00:00;    65
28.10.2001 00:00:00;    64
29.10.2001 00:00:00;    64
30.10.2001 00:00:00;    64
31.10.2001 00:00:00;    64
01.11.2001 00:00:00;    63
02.11.2001 00:00:00;    63
03.11.2001 00:00:00;    63
04.11.2001 00:00:00;    62
05.11.2001 00:00:00;    62
06.11.2001 00:00:00;    62
07.11.2001 00:00:00;    62
08.11.2001 00:00:00;    65
09.11.2001 00:00:00;    66
10.11.2001 00:00:00;    65
11.11.2001 00:00:00;    65
12.11.2001 00:00:00;    65
13.11.2001 00:00:00;    68
14.11.2001 00:00:00;    67
15.11.2001 00:00:00;    66
16.11.2001 00:00:00;    66
17.11.2001 00:00:00;    65
18.11.2001 00:00:00;    65
19.11.2001 00:00:00;    64
20.11.2001 00:00:00;    64
21.11.2001 00:00:00;    63
22.11.2001 00:00:00;    63
23.11.2001 00:00:00;    64
24.11.2001 00:00:00;    64
25.11.2001 00:00:00;    64
26.11.2001 00:00:00;    64
27.11.2001 00:00:00;    65
28.11.2001 00:00:00;    65
29.11.2001 00:00:00;    65
30.11.2001 00:00:00;    66
01.12.2001 00:00:00;    65
02.12.2001 00:00:00;    64
03.12.2001 00:00:00;    64
04.12.2001 00:00:00;    64
05.12.2001 00:00:00;    65
06.12.2001 00:00:00;    72
07.12.2001 00:00:00;    77
08.12.2001 00:00:00;    74
09.12.2001 00:00:00;    71
10.12.2001 00:00:00;    70
11.12.2001 00:00:00;    69
12.12.2001 00:00:00;    68
13.12.2001 00:00:00;    67
14.12.2001 00:00:00;    67
15.12.2001 00:00:00;    65
16.12.2001 00:00:00;    65
17.12.2001 00:00:00;    65
18.12.2001 00:00:00;    65
19.12.2001 00:00:00;    65
20.12.2001 00:00:00;    65
21.12.2001 00:00:00;    64
22.12.2001 00:00:00;    65
23.12.2001 00:00:00;    65
24.12.2001 00:00:00;    64
25.12.2001 00:00:00;    65
26.12.2001 00:00:00;    64
27.12.2001 00:00:00;    64
28.12.2001 00:00:00;    64
29.12.2001 00:00:00;    66
30.12.2001 00:00:00;    69
31.12.2001 00:00:00;    67
01.01.2002 00:00:00;    67
02.01.2002 00:00:00;    66
03.01.2002 00:00:00;    67
04.01.2002 00:00:00;    65
05.01.2002 00:00:00;    64
06.01.2002 00:00:00;    64
07.01.2002 00:00:00;    65
08.01.2002 00:00:00;    65
09.01.2002 00:00:00;    65
10.01.2002 00:00:00;    65
11.01.2002 00:00:00;    64
12.01.2002 00:00:00;    64
13.01.2002 00:00:00;    64
14.01.2002 00:00:00;    64
15.01.2002 00:00:00;    64
16.01.2002 00:00:00;    64
17.01.2002 00:00:00;    64
18.01.2002 00:00:00;    63
19.01.2002 00:00:00;    64
20.01.2002 00:00:00;    64
21.01.2002 00:00:00;    68
22.01.2002 00:00:00;    76
23.01.2002 00:00:00;    75
24.01.2002 00:00:00;    74
25.01.2002 00:00:00;    72
26.01.2002 00:00:00;    71
27.01.2002 00:00:00;    71
28.01.2002 00:00:00;    93
29.01.2002 00:00:00;    98
30.01.2002 00:00:00;    91
31.01.2002 00:00:00;    86
01.02.2002 00:00:00;    84
02.02.2002 00:00:00;    82
03.02.2002 00:00:00;    82
04.02.2002 00:00:00;    81
05.02.2002 00:00:00;    80
06.02.2002 00:00:00;    79
07.02.2002 00:00:00;    78
08.02.2002 00:00:00;    77
09.02.2002 00:00:00;    77
10.02.2002 00:00:00;    77
11.02.2002 00:00:00;    77
12.02.2002 00:00:00;    79
13.02.2002 00:00:00;    86
14.02.2002 00:00:00;    90
15.02.2002 00:00:00;    85
16.02.2002 00:00:00;    80
17.02.2002 00:00:00;    78
18.02.2002 00:00:00;    76
19.02.2002 00:00:00;    75
20.02.2002 00:00:00;    75
21.02.2002 00:00:00;    74
22.02.2002 00:00:00;    73
23.02.2002 00:00:00;    73
24.02.2002 00:00:00;    73
25.02.2002 00:00:00;    72
26.02.2002 00:00:00;    74
27.02.2002 00:00:00;    74
28.02.2002 00:00:00;    76
01.03.2002 00:00:00;    75
02.03.2002 00:00:00;    74
03.03.2002 00:00:00;    72
04.03.2002 00:00:00;    71
05.03.2002 00:00:00;    71
06.03.2002 00:00:00;    71
07.03.2002 00:00:00;    75
08.03.2002 00:00:00;    78
09.03.2002 00:00:00;    78
10.03.2002 00:00:00;    77
11.03.2002 00:00:00;    76
12.03.2002 00:00:00;    75
13.03.2002 00:00:00;    75
14.03.2002 00:00:00;    75
15.03.2002 00:00:00;    76
16.03.2002 00:00:00;    77
17.03.2002 00:00:00;    78
18.03.2002 00:00:00;    79
19.03.2002 00:00:00;    79
20.03.2002 00:00:00;    87
21.03.2002 00:00:00;   128
22.03.2002 00:00:00;   134
23.03.2002 00:00:00;   110
24.03.2002 00:00:00;    98
25.03.2002 00:00:00;    90
26.03.2002 00:00:00;    86
27.03.2002 00:00:00;    83
28.03.2002 00:00:00;    80
29.03.2002 00:00:00;    78
30.03.2002 00:00:00;    78
31.03.2002 00:00:00;    79
01.04.2002 00:00:00;    82
02.04.2002 00:00:00;    83
03.04.2002 00:00:00;    84
04.04.2002 00:00:00;    84
05.04.2002 00:00:00;    82
06.04.2002 00:00:00;    79
07.04.2002 00:00:00;    78
08.04.2002 00:00:00;    77
09.04.2002 00:00:00;    75
10.04.2002 00:00:00;    74
11.04.2002 00:00:00;    73
12.04.2002 00:00:00;    73
13.04.2002 00:00:00;    74
14.04.2002 00:00:00;    77
15.04.2002 00:00:00;    78
16.04.2002 00:00:00;    77
17.04.2002 00:00:00;    75
18.04.2002 00:00:00;    73
19.04.2002 00:00:00;    73
20.04.2002 00:00:00;    74
21.04.2002 00:00:00;    72
22.04.2002 00:00:00;    74
23.04.2002 00:00:00;    74
24.04.2002 00:00:00;    83
25.04.2002 00:00:00;    88
26.04.2002 00:00:00;    85
27.04.2002 00:00:00;    88
28.04.2002 00:00:00;    84
29.04.2002 00:00:00;    81
30.04.2002 00:00:00;    83
01.05.2002 00:00:00;    81
02.05.2002 00:00:00;    83
03.05.2002 00:00:00;    83
04.05.2002 00:00:00;    83
05.05.2002 00:00:00;    81
06.05.2002 00:00:00;    78
07.05.2002 00:00:00;    77
08.05.2002 00:00:00;    77
09.05.2002 00:00:00;    77
10.05.2002 00:00:00;    76
11.05.2002 00:00:00;    78
12.05.2002 00:00:00;    77
13.05.2002 00:00:00;    75
14.05.2002 00:00:00;    73
15.05.2002 00:00:00;    72
16.05.2002 00:00:00;    70
17.05.2002 00:00:00;    69
18.05.2002 00:00:00;    69
19.05.2002 00:00:00;    68
20.05.2002 00:00:00;    68
21.05.2002 00:00:00;    67
22.05.2002 00:00:00;    67
23.05.2002 00:00:00;    67
24.05.2002 00:00:00;    66
25.05.2002 00:00:00;    66
26.05.2002 00:00:00;    67
27.05.2002 00:00:00;    67
28.05.2002 00:00:00;    66
29.05.2002 00:00:00;    67
30.05.2002 00:00:00;    68
31.05.2002 00:00:00;    66
01.06.2002 00:00:00;    66
02.06.2002 00:00:00;    65
03.06.2002 00:00:00;    65
04.06.2002 00:00:00;    64
05.06.2002 00:00:00;    64
06.06.2002 00:00:00;    64
07.06.2002 00:00:00;    74
08.06.2002 00:00:00;    87
09.06.2002 00:00:00;    77
10.06.2002 00:00:00;    75
11.06.2002 00:00:00;    80
12.06.2002 00:00:00;    74
13.06.2002 00:00:00;    71
14.06.2002 00:00:00;    69
15.06.2002 00:00:00;    67
16.06.2002 00:00:00;    67
17.06.2002 00:00:00;    66
18.06.2002 00:00:00;    66
19.06.2002 00:00:00;    65
20.06.2002 00:00:00;    65
21.06.2002 00:00:00;    65
22.06.2002 00:00:00;    64
23.06.2002 00:00:00;    65
24.06.2002 00:00:00;    65
25.06.2002 00:00:00;    64
26.06.2002 00:00:00;    64
27.06.2002 00:00:00;    64
28.06.2002 00:00:00;    66
29.06.2002 00:00:00;    67
30.06.2002 00:00:00;    65
01.07.2002 00:00:00;    64
02.07.2002 00:00:00;    64
03.07.2002 00:00:00;    64
04.07.2002 00:00:00;    65
05.07.2002 00:00:00;    65
06.07.2002 00:00:00;    64
07.07.2002 00:00:00;    64
08.07.2002 00:00:00;    64
09.07.2002 00:00:00;    64
10.07.2002 00:00:00;    64
11.07.2002 00:00:00;    63
12.07.2002 00:00:00;    63
13.07.2002 00:00:00;    63
14.07.2002 00:00:00;    63
15.07.2002 00:00:00;    62
16.07.2002 00:00:00;    63
17.07.2002 00:00:00;    64
18.07.2002 00:00:00;    66
19.07.2002 00:00:00;    65
20.07.2002 00:00:00;    63
21.07.2002 00:00:00;    64
22.07.2002 00:00:00;    67
23.07.2002 00:00:00;    65
24.07.2002 00:00:00;    64
25.07.2002 00:00:00;    65
26.07.2002 00:00:00;    65
27.07.2002 00:00:00;    64
28.07.2002 00:00:00;    63
29.07.2002 00:00:00;    63
30.07.2002 00:00:00;    63
31.07.2002 00:00:00;    66
01.08.2002 00:00:00;    66
02.08.2002 00:00:00;    67
03.08.2002 00:00:00;    64
04.08.2002 00:00:00;    64
05.08.2002 00:00:00;    64
06.08.2002 00:00:00;    65
07.08.2002 00:00:00;    67
08.08.2002 00:00:00;    77
09.08.2002 00:00:00;    76
10.08.2002 00:00:00;    71
11.08.2002 00:00:00;    70
12.08.2002 00:00:00;    87
13.08.2002 00:00:00;   125
14.08.2002 00:00:00;   105
15.08.2002 00:00:00;    89
16.08.2002 00:00:00;    79
17.08.2002 00:00:00;    73
18.08.2002 00:00:00;    73
19.08.2002 00:00:00;    72
20.08.2002 00:00:00;    71
21.08.2002 00:00:00;    72
22.08.2002 00:00:00;    73
23.08.2002 00:00:00;    71
24.08.2002 00:00:00;    71
25.08.2002 00:00:00;    70
26.08.2002 00:00:00;    69
27.08.2002 00:00:00;    68
28.08.2002 00:00:00;    68
29.08.2002 00:00:00;    67
30.08.2002 00:00:00;    67
31.08.2002 00:00:00;    67
01.09.2002 00:00:00;    66
02.09.2002 00:00:00;    66
03.09.2002 00:00:00;    66
04.09.2002 00:00:00;    65
05.09.2002 00:00:00;    66
06.09.2002 00:00:00;    69
07.09.2002 00:00:00;    67
08.09.2002 00:00:00;    66
09.09.2002 00:00:00;    66
10.09.2002 00:00:00;    66
11.09.2002 00:00:00;    66
12.09.2002 00:00:00;    66
13.09.2002 00:00:00;    65
14.09.2002 00:00:00;    64
15.09.2002 00:00:00;    68
16.09.2002 00:00:00;    75
17.09.2002 00:00:00;    72
18.09.2002 00:00:00;    69
19.09.2002 00:00:00;    68
20.09.2002 00:00:00;    68
21.09.2002 00:00:00;    67
22.09.2002 00:00:00;    67
23.09.2002 00:00:00;    69
24.09.2002 00:00:00;    81
25.09.2002 00:00:00;    83
26.09.2002 00:00:00;    80
27.09.2002 00:00:00;    93
28.09.2002 00:00:00;   100
29.09.2002 00:00:00;    93
30.09.2002 00:00:00;    88
01.10.2002 00:00:00;    78
02.10.2002 00:00:00;    74
03.10.2002 00:00:00;    73
04.10.2002 00:00:00;    73
05.10.2002 00:00:00;    74
06.10.2002 00:00:00;    73
07.10.2002 00:00:00;    74
08.10.2002 00:00:00;    74
09.10.2002 00:00:00;    73
10.10.2002 00:00:00;    71
11.10.2002 00:00:00;    71
12.10.2002 00:00:00;    72
13.10.2002 00:00:00;    74
14.10.2002 00:00:00;    75
15.10.2002 00:00:00;    75
16.10.2002 00:00:00;    74
17.10.2002 00:00:00;    73
18.10.2002 00:00:00;    73
19.10.2002 00:00:00;    74
20.10.2002 00:00:00;    74
21.10.2002 00:00:00;    73
22.10.2002 00:00:00;    72
23.10.2002 00:00:00;    72
24.10.2002 00:00:00;    73
25.10.2002 00:00:00;    72
26.10.2002 00:00:00;    71
27.10.2002 00:00:00;    70
28.10.2002 00:00:00;    72
29.10.2002 00:00:00;    72
30.10.2002 00:00:00;    72
31.10.2002 00:00:00;    76
01.11.2002 00:00:00;    82
02.11.2002 00:00:00;    81
03.11.2002 00:00:00;    90
04.11.2002 00:00:00;    95
05.11.2002 00:00:00;    95
06.11.2002 00:00:00;    87
07.11.2002 00:00:00;    82
08.11.2002 00:00:00;    79
09.11.2002 00:00:00;    78
10.11.2002 00:00:00;    77
11.11.2002 00:00:00;    81
12.11.2002 00:00:00;    97
13.11.2002 00:00:00;    93
14.11.2002 00:00:00;    87
15.11.2002 00:00:00;    85
16.11.2002 00:00:00;    85
17.11.2002 00:00:00;    83
18.11.2002 00:00:00;    81
19.11.2002 00:00:00;    79
20.11.2002 00:00:00;    77
21.11.2002 00:00:00;    75
22.11.2002 00:00:00;    74
23.11.2002 00:00:00;    75
24.11.2002 00:00:00;    75
25.11.2002 00:00:00;    75
26.11.2002 00:00:00;    75
27.11.2002 00:00:00;    75
28.11.2002 00:00:00;    74
29.11.2002 00:00:00;    73
30.11.2002 00:00:00;    72
01.12.2002 00:00:00;    71
02.12.2002 00:00:00;    70
03.12.2002 00:00:00;    70
04.12.2002 00:00:00;    70
05.12.2002 00:00:00;    70
06.12.2002 00:00:00;    69
07.12.2002 00:00:00;    69
08.12.2002 00:00:00;    69
09.12.2002 00:00:00;    68
10.12.2002 00:00:00;    68
11.12.2002 00:00:00;    68
12.12.2002 00:00:00;    68
13.12.2002 00:00:00;    67
14.12.2002 00:00:00;    67
15.12.2002 00:00:00;    66
16.12.2002 00:00:00;    66
17.12.2002 00:00:00;    66
18.12.2002 00:00:00;    66
19.12.2002 00:00:00;    65
20.12.2002 00:00:00;    65
21.12.2002 00:00:00;    66
22.12.2002 00:00:00;    71
23.12.2002 00:00:00;    88
24.12.2002 00:00:00;    93
25.12.2002 00:00:00;    86
26.12.2002 00:00:00;    80
27.12.2002 00:00:00;    78
28.12.2002 00:00:00;    75
29.12.2002 00:00:00;    76
30.12.2002 00:00:00;    83
31.12.2002 00:00:00;    91
01.01.2003 00:00:00;    87
02.01.2003 00:00:00;    83
03.01.2003 00:00:00;    82
04.01.2003 00:00:00;    80
05.01.2003 00:00:00;    79
06.01.2003 00:00:00;    77
07.01.2003 00:00:00;    75
08.01.2003 00:00:00;    73
09.01.2003 00:00:00;    72
10.01.2003 00:00:00;    71
11.01.2003 00:00:00;    70
12.01.2003 00:00:00;    69
13.01.2003 00:00:00;    69
14.01.2003 00:00:00;    69
15.01.2003 00:00:00;    68
16.01.2003 00:00:00;    68
17.01.2003 00:00:00;    68
18.01.2003 00:00:00;    67
19.01.2003 00:00:00;    67
20.01.2003 00:00:00;    67
21.01.2003 00:00:00;    67
22.01.2003 00:00:00;    67
23.01.2003 00:00:00;    67
24.01.2003 00:00:00;    66
25.01.2003 00:00:00;    66
26.01.2003 00:00:00;    66
27.01.2003 00:00:00;    66
28.01.2003 00:00:00;    72
29.01.2003 00:00:00;    75
30.01.2003 00:00:00;    73
31.01.2003 00:00:00;    71
01.02.2003 00:00:00;    70
02.02.2003 00:00:00;    68
03.02.2003 00:00:00;    68
04.02.2003 00:00:00;    67
05.02.2003 00:00:00;    67
06.02.2003 00:00:00;    67
07.02.2003 00:00:00;    68
08.02.2003 00:00:00;    66
09.02.2003 00:00:00;    65
10.02.2003 00:00:00;    65
11.02.2003 00:00:00;    65
12.02.2003 00:00:00;    65
13.02.2003 00:00:00;    65
14.02.2003 00:00:00;    64
15.02.2003 00:00:00;    65
16.02.2003 00:00:00;    65
17.02.2003 00:00:00;    65
18.02.2003 00:00:00;    65
19.02.2003 00:00:00;    66
20.02.2003 00:00:00;    65
21.02.2003 00:00:00;    64
22.02.2003 00:00:00;    64
23.02.2003 00:00:00;    64
24.02.2003 00:00:00;    64
25.02.2003 00:00:00;    64
26.02.2003 00:00:00;    64
27.02.2003 00:00:00;    64
28.02.2003 00:00:00;    64
01.03.2003 00:00:00;    65
02.03.2003 00:00:00;    65
03.03.2003 00:00:00;    65
04.03.2003 00:00:00;    65
05.03.2003 00:00:00;    65
06.03.2003 00:00:00;    65
07.03.2003 00:00:00;    65
08.03.2003 00:00:00;    65
09.03.2003 00:00:00;    65
10.03.2003 00:00:00;    67
11.03.2003 00:00:00;    67
12.03.2003 00:00:00;    72
13.03.2003 00:00:00;    77
14.03.2003 00:00:00;    75
15.03.2003 00:00:00;    73
16.03.2003 00:00:00;    71
17.03.2003 00:00:00;    69
18.03.2003 00:00:00;    69
19.03.2003 00:00:00;    68
20.03.2003 00:00:00;    68
21.03.2003 00:00:00;    69
22.03.2003 00:00:00;    69
23.03.2003 00:00:00;    69
24.03.2003 00:00:00;    69
25.03.2003 00:00:00;    70
26.03.2003 00:00:00;    72
27.03.2003 00:00:00;    74
28.03.2003 00:00:00;    78
29.03.2003 00:00:00;    78
30.03.2003 00:00:00;    79
31.03.2003 00:00:00;    81
01.04.2003 00:00:00;    82
02.04.2003 00:00:00;    78
03.04.2003 00:00:00;    77
04.04.2003 00:00:00;    75
05.04.2003 00:00:00;    73
06.04.2003 00:00:00;    71
07.04.2003 00:00:00;    70
08.04.2003 00:00:00;    70
09.04.2003 00:00:00;    69
10.04.2003 00:00:00;    69
11.04.2003 00:00:00;    69
12.04.2003 00:00:00;    69
13.04.2003 00:00:00;    69
14.04.2003 00:00:00;    69
15.04.2003 00:00:00;    70
16.04.2003 00:00:00;    75
17.04.2003 00:00:00;    79
18.04.2003 00:00:00;    78
19.04.2003 00:00:00;    78
20.04.2003 00:00:00;    76
21.04.2003 00:00:00;    78
22.04.2003 00:00:00;    79
23.04.2003 00:00:00;    76
24.04.2003 00:00:00;    74
25.04.2003 00:00:00;    77
26.04.2003 00:00:00;    77
27.04.2003 00:00:00;    84
28.04.2003 00:00:00;    82
29.04.2003 00:00:00;    80
30.04.2003 00:00:00;    80
01.05.2003 00:00:00;    80
02.05.2003 00:00:00;    77
03.05.2003 00:00:00;    75
04.05.2003 00:00:00;    74
05.05.2003 00:00:00;    72
06.05.2003 00:00:00;    72
07.05.2003 00:00:00;    71
08.05.2003 00:00:00;    70
09.05.2003 00:00:00;    68
10.05.2003 00:00:00;    67
11.05.2003 00:00:00;    67
12.05.2003 00:00:00;    66
13.05.2003 00:00:00;    66
14.05.2003 00:00:00;    65
15.05.2003 00:00:00;    66
16.05.2003 00:00:00;    66
17.05.2003 00:00:00;    66
18.05.2003 00:00:00;    66
19.05.2003 00:00:00;    66
20.05.2003 00:00:00;    66
21.05.2003 00:00:00;    72
22.05.2003 00:00:00;    77
23.05.2003 00:00:00;    72
24.05.2003 00:00:00;    70
25.05.2003 00:00:00;    68
26.05.2003 00:00:00;    67
27.05.2003 00:00:00;    66
28.05.2003 00:00:00;    66
29.05.2003 00:00:00;    65
30.05.2003 00:00:00;    65
31.05.2003 00:00:00;    65
01.06.2003 00:00:00;    65
02.06.2003 00:00:00;    65
03.06.2003 00:00:00;    65
04.06.2003 00:00:00;    65
05.06.2003 00:00:00;    65
06.06.2003 00:00:00;    65
07.06.2003 00:00:00;    65
08.06.2003 00:00:00;    65
09.06.2003 00:00:00;    64
10.06.2003 00:00:00;    64
11.06.2003 00:00:00;    63
12.06.2003 00:00:00;    63
13.06.2003 00:00:00;    63
14.06.2003 00:00:00;    62
15.06.2003 00:00:00;    63
16.06.2003 00:00:00;    64
17.06.2003 00:00:00;    65
18.06.2003 00:00:00;    65
19.06.2003 00:00:00;    66
20.06.2003 00:00:00;    66
21.06.2003 00:00:00;    67
22.06.2003 00:00:00;    67
23.06.2003 00:00:00;    66
24.06.2003 00:00:00;    66
25.06.2003 00:00:00;    65
26.06.2003 00:00:00;    65
27.06.2003 00:00:00;    64
28.06.2003 00:00:00;    63
29.06.2003 00:00:00;    63
30.06.2003 00:00:00;    62
01.07.2003 00:00:00;    62
02.07.2003 00:00:00;    62
03.07.2003 00:00:00;    62
04.07.2003 00:00:00;    62
05.07.2003 00:00:00;    62
06.07.2003 00:00:00;    62
07.07.2003 00:00:00;    62
08.07.2003 00:00:00;    62
09.07.2003 00:00:00;    62
